k, Result
1, 0.03234017068423417
2, 0.0
3, 0.0862404551579578
4, 0.07546039826321306
5, 0.010780056894744724
6, 0.18865099565803267
7, 0.04042521335529272
8, 0.059290312921095975
9, 0.04042521335529272
10, 0.08863602335678994
11, 0.08234765683485554
12, 0.06767480161700855
13, 0.023356789938613568
14, 0.018565653540949245
15, 0.05864151320057893
16, 0.033063831910964715
17, 0.02907121824624444
18, 0.010854918400958227
19, 0.0029944602485401997
20, 0.0
21, 0.028447372361131904
22, 0.0
23, 0.0
24, 0.0
25, 0.0
26, 0.0
27, 0.0
28, 0.0
29, 0.0
30, 0.0
31, 0.0
32, 0.0
33, 0.0
34, 0.0
35, 0.0
36, 0.0
37, 0.0
38, 0.0
39, 0.0
40, 0.0
41, 0.0
42, 0.0
43, 0.0
44, 0.0
45, 0.0
46, 0.0
47, 0.0
48, 0.0
49, 0.0
50, 0.0
51, 0.0
52, 0.0
53, 0.0
54, 0.0
55, 0.0
56, 0.0
57, 0.0
58, 0.0
59, 0.0
60, 0.0
61, 0.0
62, 0.0
63, 0.0
64, 0.0
65, 0.0
66, 0.0
67, 0.0
68, 0.0
69, 0.0
70, 0.0
71, 0.0
72, 0.0
73, 0.0
74, 0.0
75, 0.0
76, 0.0
77, 0.0
78, 0.0
