k, Result
1, 0.0
2, 0.0
3, 0.0
4, 0.0
5, 0.0
6, 0.23529411764705885
7, 0.26666666666666666
8, 0.15
9, 0.1764705882352941
10, 0.3157894736842105
11, 0.28169014084507044
12, 0.2023809523809524
13, 0.24210526315789474
14, 0.2268041237113402
15, 0.3216911764705882
16, 0.2650602409638554
17, 0.33751962323390894
18, 0.36685552407932015
19, 0.3807106598984772
20, 0.3630532392559332
21, 0.4308641975308641
22, 0.37333727460833593
23, 0.39153132250580047
24, 0.38081081081081075
25, 0.42723977213878805
26, 0.42543292840527264
27, 0.4358208955223879
28, 0.4632323313723911
29, 0.4796137758492632
30, 0.4815168228401305
31, 0.469865635860172
32, 0.5029363317338682
33, 0.492579706028545
34, 0.49884140286077666
35, 0.5033407950074618
36, 0.5294150464448102
37, 0.517141361956086
38, 0.5550313330854068
39, 0.5384254480623064
40, 0.5435352911205784
41, 0.5632095868235498
42, 0.5768701907262913
43, 0.5514412135839409
44, 0.5773848892043469
45, 0.6128572045875278
46, 0.5783756213792525
47, 0.6007687101038822
48, 0.6219287370104478
49, 0.6194417903460175
50, 0.5963836067022505
51, 0.6270192144193163
52, 0.6117653675622811
53, 0.6472998646216677
54, 0.6215872830000877
55, 0.6770941801643232
56, 0.6763849828008184
57, 0.7026902485888381
58, 0.650845443018717
59, 0.7138230109755332
60, 0.6876424845014647
61, 0.650656376564993
62, 0.6630865733391773
63, 0.6953928672137598
64, 0.6999426350628387
65, 0.7437254590055506
66, 0.773891699087255
67, 0.7645199019410056
68, 0.912122922826175
69, 0.7234574334844506
70, 0.741076498611778
71, 0.8506352175901135
72, 0.8473847941749636
73, 0.2285695483851256
74, 1.0
75, 1.0
76, 1.0
77, 1.0
78, 1.0
