k, Result
1, 0.0
2, 0.0
3, 0.0
4, 0.0
5, 0.0
6, 0.0
7, 0.0011574074074074073
8, 0.0011574074074074073
9, 8.680555555555555E-4
10, 5.787037037037037E-4
11, 0.0014467592592592592
12, 0.0021219135802469135
13, 0.0016396604938271604
14, 0.002025462962962963
15, 0.001591435185185185
16, 0.0034481095679012343
17, 0.002837255658436213
18, 0.0030703446502057604
19, 0.0034802597736625506
20, 0.003962512860082304
21, 0.004967206790123455
22, 0.0041875643004115224
23, 0.005007394547325102
24, 0.005939750514403291
25, 0.005807130915637859
26, 0.006136670524691356
27, 0.006546585648148145
28, 0.0075573077417695434
29, 0.007392537937242796
30, 0.0074832952889231814
31, 0.008183232060185182
32, 0.008596831061385455
33, 0.009396902327674893
34, 0.009005741490912206
35, 0.00967352805641289
36, 0.010453505444101504
37, 0.010208918288465929
38, 0.010572282593164149
39, 0.010784049747085044
40, 0.011139153235025144
41, 0.01113256690815043
42, 0.011424932841792407
43, 0.011592605095450384
44, 0.011805935106595788
45, 0.012032912210290918
46, 0.012001222489247537
47, 0.012003273739354706
48, 0.012076700120741881
49, 0.011406401820416091
50, 0.011744174338062982
51, 0.011585753641010797
52, 0.011345492250907347
53, 0.01082732135648862
54, 0.011471427844221534
55, 0.011162503066177026
56, 0.010273900899570693
57, 0.010566304044098966
58, 0.009946807906291277
59, 0.0097408239442825
60, 0.007548108900586004
61, 0.008539828634937983
62, 0.008095177149122178
63, 0.007766994186964955
64, 0.006430968323513626
65, 0.005947879542605768
66, 0.008675034002687713
67, 0.006019756633237398
68, 0.004663102566114813
69, 0.004784346293041582
70, 0.0040584132601464646
71, 0.0039171087955644805
72, 0.0010502679630344076
73, 0.0036283616206149684
74, 0.0028615844072271074
75, 0.002199612430323855
76, 9.672886556237652E-4
77, 7.685894998345849E-4
78, 0.005897022338985019
