k, Result
1, 0.006944444444444444
2, 0.006944444444444444
3, 0.016203703703703703
4, 0.015046296296296295
5, 0.016203703703703703
6, 0.03009259259259259
7, 0.025318287037037035
8, 0.028356481481481483
9, 0.03009259259259259
10, 0.050507973251028807
11, 0.04443158436213991
12, 0.04599086934156378
13, 0.021910365226337446
14, 0.022617669753086416
15, 0.04075373478223593
16, 0.027763377164780518
17, 0.03131764939128943
18, 0.03173660676011659
19, 0.029496139296124817
20, 0.025696051954732506
21, 0.037645546660665274
22, 0.030169116780264044
23, 0.0283166286222565
24, 0.023811915937928658
25, 0.021189162433556237
26, 0.018489884741512343
27, 0.018326789426868995
28, 0.023207927436985583
29, 0.01918003272399762
30, 0.020573180398823297
31, 0.017760430434694587
32, 0.01704692564401624
33, 0.014560864004778464
34, 0.013153543633634109
35, 0.01018479865710376
36, 0.012568349731178634
37, 0.00976863520565613
38, 0.010340541720796102
39, 0.009755673413595727
40, 0.01006454082485719
41, 0.008047945681235076
42, 0.007933303591912279
43, 0.005812668360655054
44, 0.005192628788862057
45, 0.005169595734760455
46, 0.004139465886706023
47, 0.004163065631596869
48, 0.004402731502164532
49, 0.003942754170168211
50, 0.0033490927561096303
51, 0.003332624855500825
52, 0.002343707033054728
53, 0.001958785560723031
54, 0.00140727909031737
55, 0.0015947603159609154
56, 0.0011622209278751353
57, 0.0015135743503921235
58, 0.0011131045229466042
59, 0.0012676769753318365
60, 9.248109053788046E-4
61, 9.11294941903587E-4
62, 5.300198564860665E-4
63, 4.2804472001507207E-4
64, 2.1654913504004557E-4
65, 1.5985409409320699E-4
66, 3.435383786640863E-4
67, 3.221621497727574E-4
68, 2.687766273953033E-4
69, 2.2928772369313952E-4
70, 1.8064960274365825E-4
71, 1.1976853897029344E-4
72, 1.0363984046195302E-4
73, 2.394291195337042E-5
74, 5.993303946059995E-6
75, 1.4717034735254298E-6
76, 1.5562677967265532E-7
77, 0.0
78, 1.4757191079620068E-4
