k, Result
1, 0.006944444444444444
2, 0.006944444444444444
3, 0.0023148148148148147
4, 0.0023148148148148147
5, 0.004629629629629629
6, 0.004918981481481481
7, 0.004340277777777778
8, 0.005787037037037037
9, 0.004918981481481482
10, 0.0073302469135802465
11, 0.006847993827160493
12, 0.00810185185185185
13, 0.009162808641975308
14, 0.00935570987654321
15, 0.008744855967078188
16, 0.010006751543209876
17, 0.010239840534979422
18, 0.011349022633744857
19, 0.011083783436213988
20, 0.012530542695473249
21, 0.013020833333333332
22, 0.013595518261316868
23, 0.013856738683127569
24, 0.014869470164609051
25, 0.01552051183127572
26, 0.015548643261316868
27, 0.016155478395061727
28, 0.016622995970507537
29, 0.017134050282921805
30, 0.017548319080075443
31, 0.018020525227194783
32, 0.018704721793552804
33, 0.01886547282235939
34, 0.019222139167524
35, 0.01974826388888888
36, 0.020009595943358473
37, 0.0200519047210791
38, 0.020111851458904886
39, 0.020224377179069497
40, 0.020595555769890257
41, 0.020550009645061724
42, 0.02070216495913351
43, 0.020258983303326466
44, 0.020760660472393683
45, 0.020344396241462327
46, 0.020163244344242964
47, 0.019811741009552176
48, 0.019876390273133853
49, 0.01895642553119284
50, 0.018632230335683862
51, 0.018710582508144714
52, 0.017863513892461127
53, 0.01727532141275148
54, 0.016683012478745138
55, 0.016616856174268398
56, 0.015567475070690756
57, 0.015164628465176955
58, 0.014053778078342506
59, 0.013488643944508744
60, 0.012309764305253896
61, 0.01227935060751981
62, 0.011118223661936216
63, 0.010650302968555507
64, 0.00888406964498631
65, 0.008333587297632313
66, 0.009257160720317417
67, 0.008109844052524502
68, 0.00633088169874096
69, 0.00583217422972969
70, 0.004717140525287227
71, 0.004500358623017601
72, 0.003954390421307606
73, 0.0036283616206149684
74, 0.0028615844072271074
75, 0.002199612430323855
76, 9.672886556237652E-4
77, 7.685894998345849E-4
78, 0.005897022338985019
