k, Result
1, 0.0
2, 7.716049382716049E-4
3, 0.0
4, 0.0
5, 1.2860082304526747E-4
6, 3.858024691358024E-4
7, 4.715363511659808E-4
8, 0.0010716735253772291
9, 2.143347050754458E-4
10, 0.001418181298582533
11, 4.334324035970126E-4
12, 8.162580018289894E-4
13, 0.0013110139460448104
14, 0.0015055028450947517
15, 0.0015818430456061914
16, 0.002623466713026469
17, 0.0028365610552253217
18, 0.0024495843758996763
19, 0.0024704059340547673
20, 0.003426229566758115
21, 0.0047371249892391625
22, 0.004313805677629313
23, 0.0052017511410015396
24, 0.005221146741242208
25, 0.007107885682512263
26, 0.0060515889816555365
27, 0.0070672385316526195
28, 0.009977348970917042
29, 0.008444945105128476
30, 0.00938651941847927
31, 0.008122341421523429
32, 0.008681639673544688
33, 0.008423222420791352
34, 0.00869368048340829
35, 0.008279731679459322
36, 0.01308301544666978
37, 0.00984826537618096
38, 0.009991885139072567
39, 0.0077638178966771085
40, 0.0070219232804948645
41, 0.005904729106786777
42, 0.005839678504002753
43, 0.004770546315983933
44, 0.0040775622990078106
45, 0.007649666950927393
46, 0.004981472130475365
47, 0.005017103654106424
48, 0.003863100001833814
49, 0.002622072110147084
50, 0.0019655800403672367
51, 0.0017981505886245893
52, 0.001378466834769116
53, 0.0011468888861413163
54, 7.768009013786284E-4
55, 0.0028754951557085446
56, 0.0014736052869796306
57, 0.0016038290085642452
58, 7.37667540451979E-4
59, 5.609028834857267E-4
60, 2.4973314134172823E-4
61, 2.50094589907392E-4
62, 1.6320751569555113E-4
63, 1.3293350569994124E-4
64, 7.248434422536546E-5
65, 5.6104756273217394E-5
66, 6.798873329890986E-4
67, 2.619054469355836E-4
68, 1.0482515556229518E-4
69, 3.872455312892875E-5
70, 1.2544088974221263E-5
71, 4.221138808124017E-6
72, 2.0975412476566263E-6
73, 4.7250091491391807E-7
74, 1.2933624397083152E-7
75, 1.2006503744198757E-8
76, 2.46406170511714E-9
77, 6.564266946699006E-13
78, 9.936984829184316E-5
