k, Result
1, 0.0
2, 7.716061728399999E-4
3, 0.0
4, 0.0
5, 2.572022633749794E-4
6, 3.8580324074123456E-4
7, 9.43072805212085E-4
8, 0.001178840697874304
9, 3.858035751038992E-4
10, 0.0015539262109908213
11, 6.930158007544135E-4
12, 0.0013491185628162154
13, 0.0023148166109446485
14, 0.0031423863209245543
15, 0.0023832184544849487
16, 0.003987423905863939
17, 0.004454992164719288
18, 0.005009554193557124
19, 0.004021030608247847
20, 0.007925111233124837
21, 0.00785256151461303
22, 0.007759406976861222
23, 0.01038400452705192
24, 0.012219163924784171
25, 0.013655323965041691
26, 0.014943565645775978
27, 0.014457491143637214
28, 0.017563287592587042
29, 0.016381124770812716
30, 0.017846891747503636
31, 0.019709478992452616
32, 0.022246088289790363
33, 0.022945857070711527
34, 0.02628341705226108
35, 0.026429414335157428
36, 0.030276635340514547
37, 0.0265260324332344
38, 0.0259834266927892
39, 0.026204838078300915
40, 0.02768403862705797
41, 0.027673297421839778
42, 0.029666446715982443
43, 0.03067653876149913
44, 0.03008690739268224
45, 0.03854227729332526
46, 0.028269020459879887
47, 0.027021452634381212
48, 0.024688777846982743
49, 0.02350986182354251
50, 0.023104767080366503
51, 0.023622114691931498
52, 0.023433896181362164
53, 0.023271951103541716
54, 0.02176999298831757
55, 0.03074555557363054
56, 0.019747153743035872
57, 0.01680866730696874
58, 0.012625803810007344
59, 0.011681686337108903
60, 0.010486286228379823
61, 0.010670781528977567
62, 0.010259734354137264
63, 0.010283787160025575
64, 0.009466011674192455
65, 0.008349577353321203
66, 0.014923468678108997
67, 0.006683290390113698
68, 0.0039950309521189125
69, 0.0026893151839964065
70, 0.0021032917759507934
71, 0.0018768229920098243
72, 0.0017624973920928474
73, 0.0018292846135230434
74, 0.0017182649462825798
75, 0.0016847112499922513
76, 0.0014638924319980064
77, 0.0011378919699826346
78, 0.003563722861736882
