k, Result
1, 0.0
2, 0.0
3, 0.0
4, 7.32421875E-4
5, 0.00439453125
6, 0.002445220947265625
7, 0.00885772705078125
8, 0.0179901123046875
9, 0.0261383056640625
10, 0.007692575454711914
11, 0.019688844680786133
12, 0.016823649406433105
13, 0.02289891242980957
14, 0.03415703773498535
15, 0.023675784468650818
16, 0.04386104643344879
17, 0.037612393498420715
18, 0.03904461860656738
19, 0.043662384152412415
20, 0.04600290209054947
21, 0.04385373555123806
22, 0.05384309613145888
23, 0.05436917091719806
24, 0.0600969607476145
25, 0.06306844926439226
26, 0.06352968164719641
27, 0.06638442352414131
28, 0.06220820685848594
29, 0.06277303327806294
30, 0.06216522151953541
31, 0.07031059296423336
32, 0.07368918696920446
33, 0.07643473181815352
34, 0.07760285998665495
35, 0.075718297433923
36, 0.07882684642754612
37, 0.0674198694559891
38, 0.06616903777558036
39, 0.06484958087457926
40, 0.06790289905472946
41, 0.06993424933153847
42, 0.0732763889564012
43, 0.0722296100630615
44, 0.07076258671452251
45, 0.07884762705120352
46, 0.05333365987823413
47, 0.04788053909177847
48, 0.04486928541214752
49, 0.042793780129528614
50, 0.043905712008388775
51, 0.04473107391747
52, 0.04704472808012916
53, 0.04591744122287089
54, 0.04295688760809835
55, 0.05365513551939216
56, 0.02828167577069962
57, 0.020458229790059512
58, 0.015247404964885192
59, 0.014469597739549922
60, 0.013554227533821073
61, 0.014178364806651245
62, 0.014514942614853865
63, 0.015595552374059185
64, 0.014923420213488248
65, 0.013208434003445846
66, 0.01924940836317568
67, 0.006326781906160761
68, 0.003057076898060229
69, 0.0018334765378222873
70, 0.001470761419109401
71, 0.0014271279254012281
72, 0.0013451130432855507
73, 0.00147041838102413
74, 0.001529732419491614
75, 0.0016955928774462503
76, 0.0015699821917287693
77, 0.0013036636145216107
78, 0.0024059463733583364
