k, Result
1, 0.0
2, 0.0
3, 0.0
4, 7.32421875E-4
5, 0.005126953125
6, 0.007572174072265625
7, 0.01639556884765625
8, 0.03433990478515625
9, 0.0596160888671875
10, 0.06730794906616211
11, 0.08301424980163574
12, 0.09845805168151855
13, 0.11734509468078613
14, 0.1481466293334961
15, 0.16655712574720383
16, 0.20045830309391022
17, 0.2324434444308281
18, 0.2651187554001808
19, 0.2960675358772278
20, 0.32475291192531586
21, 0.3567566405981779
22, 0.3865431207232177
23, 0.4232246563769877
24, 0.45652292016893625
25, 0.49633800773881376
26, 0.5280004864907824
27, 0.5587531859637238
28, 0.5963942301750649
29, 0.6281561408250127
30, 0.6545560868071334
31, 0.6785057717388554
32, 0.7083122091680707
33, 0.7364678274971084
34, 0.7613232259809593
35, 0.7803788353530763
36, 0.8134691775485408
37, 0.8348955225903865
38, 0.8554897450599128
39, 0.8675576109724261
40, 0.8785270011430271
41, 0.8931363390246077
42, 0.9072130228599633
43, 0.916308951785652
44, 0.9239873543914143
45, 0.943147511073434
46, 0.9529834138685089
47, 0.9612482699488396
48, 0.9667843005927494
49, 0.9700822544271741
50, 0.9728819042677976
51, 0.9767886532826067
52, 0.9802464802567759
53, 0.9824790861652799
54, 0.9837860540922678
55, 0.9902635269603826
56, 0.9930154628389923
57, 0.9948901335335807
58, 0.9958007768260171
59, 0.9964703599822771
60, 0.9967609657697586
61, 0.9970732660178128
62, 0.9975426983642164
63, 0.9979422080213372
64, 0.9981204727487502
65, 0.998208252796343
66, 0.9993273531807325
67, 0.9996552128972547
68, 0.9997816691055217
69, 0.9998339598164886
70, 0.999862680126637
71, 0.9998789755171129
72, 0.9998853077764147
73, 0.999897937842996
74, 0.9999160752286425
75, 0.9999267105617747
76, 0.9999288563258273
77, 0.9999291482624428
78, 0.9999999945423079
