k, Result
1, 0.0
2, 0.0
3, 0.0
4, 0.0
5, 0.0
6, 3.814697265625E-6
7, 7.2479248046875E-5
8, 2.09808349609375E-4
9, 2.09808349609375E-4
10, 3.4928321838378906E-4
11, 3.567934036254883E-4
12, 4.343986511230469E-4
13, 6.339550018310547E-4
14, 0.0011188983917236328
15, 0.0014388412237167358
16, 0.0029774010181427
17, 0.004899069666862488
18, 0.006718918681144714
19, 0.007372081279754639
20, 0.01122051477432251
21, 0.013588636182248592
22, 0.015610141679644585
23, 0.01976272091269493
24, 0.027522952295839787
25, 0.03677013888955116
26, 0.0462296191835776
27, 0.058087559533305466
28, 0.06929714104626328
29, 0.08157615375239402
30, 0.0946348536235746
31, 0.10737320635234937
32, 0.12409738530550385
33, 0.14602423629548866
34, 0.1717561967088841
35, 0.19879282394686015
36, 0.22792444859078387
37, 0.25466148773739405
38, 0.2824997412662924
39, 0.3109888212607075
40, 0.3417449205039702
41, 0.36990996275130783
42, 0.40487163990633235
43, 0.44073628639353046
44, 0.48112244564026696
45, 0.532260071241808
46, 0.5613460845236204
47, 0.5888744853810977
48, 0.6168217304203267
49, 0.6448366732241766
50, 0.6737730234431183
51, 0.7015697505514993
52, 0.7319098989777046
53, 0.761795490954853
54, 0.7927897025746518
55, 0.8373899920360088
56, 0.8583797689043209
57, 0.8726642353741525
58, 0.883492188890024
59, 0.8944827870019445
60, 0.9053437270177334
61, 0.9165248236216108
62, 0.9269211932274786
63, 0.9387469269897508
64, 0.9497848675041816
65, 0.9607717992975555
66, 0.9789589612302088
67, 0.9844126427734721
68, 0.9868325384220678
69, 0.9881339900916832
70, 0.9892819857700152
71, 0.990465458826618
72, 0.9916298952189815
73, 0.9928422207337231
74, 0.993916361140669
75, 0.9952575330413986
76, 0.9964236942942142
77, 0.9975940536266417
78, 1.0
