k, Result
1, 0.0
2, 0.0
3, 0.0
4, 0.0
5, 0.0
6, 3.814697265625E-6
7, 3.4332275390625E-5
8, 1.373291015625E-4
9, 0.0
10, 1.3947486877441406E-4
11, 5.0067901611328125E-6
12, 3.552436828613281E-5
13, 1.1515617370605469E-4
14, 1.659393310546875E-4
15, 2.3888051509857178E-4
16, 8.152350783348083E-4
17, 0.00112948939204216
18, 4.4490396976470947E-4
19, 2.6582926511764526E-4
20, 8.535794913768768E-4
21, 0.0010132752358913422
22, 0.0010270318016409874
23, 0.001807039836421609
24, 0.002401849953457713
25, 0.004235533531755209
26, 0.0027672821888700128
27, 0.0040440691227559
28, 0.004576931591145694
29, 0.005663562042172998
30, 0.0068489706063701306
31, 0.003523875660903286
32, 0.0051149803648513625
33, 0.005528362585209834
34, 0.006877817293570843
35, 0.005837294565026241
36, 0.012655818170060229
37, 0.00844628725462826
38, 0.009078532805688155
39, 0.0063162921966863905
40, 0.0059199351429697344
41, 0.005218857670627131
42, 0.005665352183683581
43, 0.005021833542457443
44, 0.004692480731193882
45, 0.01166268628077205
46, 0.005671146682033168
47, 0.004419294586170963
48, 0.003202602121852749
49, 0.0020633573288950657
50, 0.001599208273912467
51, 0.001574824779998707
52, 0.0014741330808485387
53, 0.0012402179310626593
54, 8.112579524048869E-4
55, 0.005076861385712839
56, 0.001800169096717763
57, 0.0013417801330162238
58, 4.470999200932302E-4
59, 3.4535430515630905E-4
60, 1.4613952282216403E-4
61, 1.3489662441962258E-4
62, 1.1647563831612695E-4
63, 1.003138369394252E-4
64, 5.800305679809492E-5
65, 4.255234237471317E-5
66, 0.001002909529983654
67, 2.505561403512123E-4
68, 7.026708116760969E-5
69, 1.4860587499054834E-5
70, 4.413693597687951E-6
71, 1.8548096400450298E-6
72, 6.072381550092931E-7
73, 9.288492225367762E-8
74, 2.036830204499296E-8
75, 1.0197842570391913E-9
76, 0.0
77, 0.0
78, 7.082319915852064E-5
