k, Result
1, 0.0
2, 0.0
3, 0.0
4, 0.0
5, 0.0
6, 3.814697265625E-6
7, 6.866455078125E-5
8, 1.373291015625E-4
9, 0.0
10, 2.1457672119140625E-6
11, 7.510185241699219E-6
12, 7.76052474975586E-5
13, 1.995563507080078E-4
14, 4.2057037353515625E-4
15, 3.1994283199310303E-4
16, 1.1520087718963623E-4
17, 1.2780725955963135E-4
18, 1.4662742614746094E-4
19, 3.7501752376556396E-4
20, 6.164610385894775E-4
21, 0.0012013604864478111
22, 0.0012997230514883995
23, 0.0011224877089262009
24, 0.0014901654794812202
25, 0.001051384024322033
26, 0.0019684951985254884
27, 0.0025330991484224796
28, 0.0031821993179619312
29, 0.0028883549384772778
30, 0.007595563976792619
31, 0.005385209427913651
32, 0.0050871189814643
33, 0.0027343392357579432
34, 0.007901474091340788
35, 0.009240085746569093
36, 0.014806134713580832
37, 0.007084534294335754
38, 0.006839445191872073
39, 0.014234340289931424
40, 0.01408369235923601
41, 0.01321433171483477
42, 0.006802638836688857
43, 0.01090296577672234
44, 0.01587957858646405
45, 0.03301749302659118
46, 0.014679174477805645
47, 0.01031987886983643
48, 0.008217290602885896
49, 0.013574437492650304
50, 0.013662589399075387
51, 0.015494724670361393
52, 0.006224868758351931
53, 0.010061504988868819
54, 0.011539363468045849
55, 0.032376393424840444
56, 0.013674842629889383
57, 0.008594367286718807
58, 0.003963360877836664
59, 0.0032801092882479566
60, 0.005509081678198413
61, 0.005478257188364921
62, 0.006190946506475115
63, 0.00195245266004207
64, 0.0036519787927709046
65, 0.004222873011475059
66, 0.014169266722634077
67, 0.004192387550199683
68, 0.0016429378367539549
69, 7.040732986989262E-4
70, 3.476833245827926E-4
71, 3.103143827112298E-4
72, 6.810981864202592E-4
73, 5.719443726612816E-4
74, 6.962943409356548E-4
75, 2.8861688539105756E-5
76, 4.577593146990466E-4
77, 4.0650841553713235E-4
78, 0.0020535274469515308
