k, Result
1, 0.0
2, 0.0
3, 0.0
4, 7.32421875E-4
5, 0.00146484375
6, 0.002445220947265625
7, 0.008823394775390625
8, 0.011993408203125
9, 0.01090240478515625
10, 0.007279872894287109
11, 0.009618043899536133
12, 0.011026382446289062
13, 0.019781112670898438
14, 0.026616811752319336
15, 0.023248009383678436
16, 0.025485478341579437
17, 0.03267035633325577
18, 0.029049023985862732
19, 0.028770916163921356
20, 0.0231214240193367
21, 0.03214280121028423
22, 0.030373910441994667
23, 0.04286975786089897
24, 0.03440807806327939
25, 0.038418310694396496
26, 0.027508473547641188
27, 0.02784113446250558
28, 0.03555409493856132
29, 0.027446575462818146
30, 0.03283701161853969
31, 0.0343690727968351
32, 0.03153360497162794
33, 0.024556742013373878
34, 0.024187435392377665
35, 0.01619381372438511
36, 0.029435184960675542
37, 0.020995357876017806
38, 0.02061724075338134
39, 0.019381489355509984
40, 0.021805705924521135
41, 0.015511152415911056
42, 0.012984747612222236
43, 0.008608592567497908
44, 0.007581707689439554
45, 0.017521269214000768
46, 0.009885960781645053
47, 0.009330669343640352
48, 0.00773773290645785
49, 0.007432442014877694
50, 0.0073288705370728735
51, 0.004457329087218298
52, 0.002831153769998096
53, 0.0019400995894667261
54, 0.0011196526186836309
55, 0.007346162506928877
56, 0.00310585875039715
57, 0.0025100516569858122
58, 0.0015671604955996843
59, 0.001345741501546982
60, 0.0011016337154271527
61, 0.0011218735250524414
62, 4.915004559521985E-4
63, 2.2897410793820683E-4
64, 1.0803035508955006E-4
65, 7.119272259314968E-5
66, 0.00160845778878526
67, 5.19785842784011E-4
68, 2.1503086400101457E-4
69, 1.1593937306858537E-4
70, 8.106209907221551E-5
71, 5.956195259154695E-5
72, 6.205438990508627E-5
73, 4.065519760843017E-5
74, 6.671427651816497E-6
75, 1.2779511399108046E-6
76, 1.0023597951658303E-7
77, 0.0
78, 1.4469766304697762E-4
