k, Result
1, 0.0
2, 0.0
3, 0.0
4, 0.0
5, 0.0
6, 0.0
7, 0.0
8, 0.0
9, 0.0
10, 0.0
11, 0.0
12, 0.0
13, 0.0
14, 0.0
15, 0.0
16, 0.0
17, 0.0
18, 5.9604644775390625E-8
19, 0.0
20, 0.0
21, 0.0
22, 0.0
23, 0.0
24, 0.0
25, 1.564621925354004E-7
26, 8.940696716308594E-7
27, 4.380941390991211E-6
28, 1.1438503861427307E-5
29, 2.2351741790771484E-8
30, 4.973858594894409E-4
31, 4.149042069911957E-4
32, 0.0
33, 5.762558430433273E-7
34, 0.001833819318562746
35, 1.5805126167833805E-5
36, 1.1914089554920793E-4
37, 1.028131227940321E-4
38, 4.475587047636509E-5
39, 0.0018587024533189833
40, 0.004081007253262214
41, 0.0012232187145855278
42, 0.009708611731184646
43, 0.0013562662679760251
44, 0.008643802126243827
45, 0.008529857786925277
46, 5.234802620179835E-4
47, 0.020451296399187413
48, 0.007375161881782333
49, 0.0062479099578922614
50, 0.010265415051890159
51, 0.0031398333703691605
52, 0.03219520958055
53, 0.013834779346666437
54, 0.014277410669251367
55, 0.050099714365423154
56, 0.008776743462306058
57, 0.0013664878111399048
58, 0.018493377211342477
59, 0.011436534149822819
60, 0.009493209884155362
61, 0.010418450665980572
62, 0.0013843728454148163
63, 0.025045457649234493
64, 0.00995002226243713
65, 0.010716818582935161
66, 0.04944101566596082
67, 0.005762550369846409
68, 9.832610013527088E-4
69, 6.038133584240768E-5
70, 0.002251345511851355
71, 0.0011507262915850802
72, 0.0011892850773307373
73, 0.001308763650030187
74, 1.989064912777394E-5
75, 0.0032204599102101383
76, 8.421964651006419E-4
77, 0.001081754810570601
78, 0.006527624760813033
