k, Result
1, 0.0
2, 0.0
3, 0.0
4, 0.0
5, 0.0
6, 0.0
7, 0.0
8, 0.0
9, 0.0
10, 0.0
11, 0.0
12, 0.0
13, 0.0
14, 0.0
15, 0.0
16, 0.0
17, 0.0
18, 0.0
19, 0.0
20, 6.4373016357421875E-6
21, 1.2874603271484375E-5
22, 0.0
23, 0.0
24, 2.0116567611694336E-4
25, 1.564621925354004E-7
26, 0.0
27, 8.851289749145508E-6
28, 1.741759479045868E-5
29, 4.3502077460289E-4
30, 0.0014269184321165085
31, 0.001440245658159256
32, 0.00224948488175869
33, 4.8380601219832897E-4
34, 0.012730259913951159
35, 0.009950805106200278
36, 0.004411308822454885
37, 3.110677935183048E-4
38, 0.002831393532687798
39, 0.008315950690302998
40, 0.012785959406755865
41, 0.017914583499077708
42, 0.015189203972113319
43, 0.015377454084955389
44, 0.029101983107466367
45, 0.03756379293554346
46, 0.03799576560368223
47, 0.021915488374361303
48, 0.007843582013265404
49, 0.015641966867406154
50, 0.026611867737756256
51, 0.04908348604294588
52, 0.0434466338385846
53, 0.02103284395434457
54, 0.026087309647095935
55, 0.0629217970917253
56, 0.028814002222418367
57, 0.03314911104692442
58, 0.022674572161548667
59, 0.014494552308050856
60, 0.014610004262351595
61, 0.02106815388476946
62, 0.03452654838920921
63, 0.030249921509977185
64, 0.011171219344369376
65, 0.011390363026066552
66, 0.05075081407461646
67, 0.007127900484414695
68, 0.0031196020224841803
69, 0.0035620969806116065
70, 0.0023273953391456104
71, 0.0015876508767718178
72, 0.001872043380441113
73, 0.0025671428424516307
74, 0.004115754134517147
75, 0.0032204599102101383
76, 8.421964651006419E-4
77, 0.001081754810570601
78, 0.006527624760813033
