k, Result
1, 0.0
2, 0.0
3, 0.0
4, 0.0
5, 0.0
6, 0.0
7, 0.0
8, 0.0
9, 0.0
10, 0.0
11, 0.0
12, 0.0
13, 0.0
14, 0.0
15, 0.0
16, 0.0
17, 0.0
18, 5.9604644775390625E-8
19, 6.496906280517578E-6
20, 6.389617919921875E-5
21, 7.677078247070312E-5
22, 2.913475036621094E-4
23, 0.0012837648391723633
24, 0.0014849305152893066
25, 0.0016281381249427795
26, 0.0018438436090946198
27, 0.0018618032336235046
28, 0.0018995190039277077
29, 0.002465822733938694
30, 0.004086257889866829
31, 0.005874922499060631
32, 0.010165928862988949
33, 0.011922107776626945
34, 0.036366545711643994
35, 0.05258653243072331
36, 0.05745990318246186
37, 0.05793003976577893
38, 0.0676112475048285
39, 0.08014362523681484
40, 0.09456230040814262
41, 0.11358647282759193
42, 0.13237930439936463
43, 0.15476161821061396
44, 0.2127697543164686
45, 0.2627515536823921
46, 0.31009617417566915
47, 0.3375918003666811
48, 0.352016360351854
49, 0.37257768819790726
50, 0.4059254117114506
51, 0.45876704902821075
52, 0.504518764118302
53, 0.5311182047054217
54, 0.564069866460045
55, 0.643967418510691
56, 0.682872478481066
57, 0.7212488293290491
58, 0.7487344310467776
59, 0.768875334039862
60, 0.7849274986566712
61, 0.8085874250729006
62, 0.8454369064601508
63, 0.8765696558094049
64, 0.8919917604465653
65, 0.9048938680968561
66, 0.9561758385510442
67, 0.9652295971054978
68, 0.9692582006707018
69, 0.9732615235531683
70, 0.9760510493868857
71, 0.9783041845416656
72, 0.9802779555980523
73, 0.9831048610915731
74, 0.9874799057402979
75, 0.9907818832860378
76, 0.992278817606941
77, 0.993472375239187
78, 1.0
