k, Result
1, 0.0
2, 0.0
3, 0.0
4, 0.0
5, 0.0
6, 0.0
7, 0.0
8, 0.0
9, 0.0
10, 0.0
11, 0.0
12, 0.0
13, 0.0
14, 0.0
15, 0.0
16, 0.0
17, 0.0
18, 0.0
19, 0.0
20, 0.0
21, 0.0
22, 0.0
23, 0.0
24, 0.0
25, 0.0
26, 0.0
27, 1.564621925354004E-6
28, 0.0
29, 8.046627044677734E-6
30, 3.8489699363708496E-4
31, 0.0
32, 0.0012908130884170532
33, 4.8242509365081787E-4
34, 0.016502116341143847
35, 0.01269893255084753
36, 0.003426983952522278
37, 3.0027294997125864E-4
38, 0.0034274824429303408
39, 0.009391689614858478
40, 0.010633311831043102
41, 0.015428021200932562
42, 0.011810877738753334
43, 0.014358633459778503
44, 0.04186167404986918
45, 0.042310998163884506
46, 0.03663865994894877
47, 0.024377550893404987
48, 0.01149031894124164
49, 0.01664204134431202
50, 0.027739847977954923
51, 0.047888130920910044
52, 0.04189711535036622
53, 0.01866450791612806
54, 0.025209476811596687
55, 0.07105508458912624
56, 0.03443573984316117
57, 0.031980852149075645
58, 0.025003695519217217
59, 0.018871300567312232
60, 0.014904909510917719
61, 0.02116719478091511
62, 0.03467897605287362
63, 0.03011456559374892
64, 0.01101833457857282
65, 0.011164722384748416
66, 0.0507134516960388
67, 0.008106822984702333
68, 0.0036584923218550003
69, 0.003370132464496578
70, 0.002615547498047377
71, 0.0021274411849514507
72, 0.001872043380441113
73, 0.0025671428424516307
74, 0.004115754134517147
75, 0.0032204599102101383
76, 8.421964651006419E-4
77, 0.001081754810570601
78, 0.006527624760813033
