k, Result
1, 0.0
2, 0.0
3, 0.0
4, 0.0
5, 0.0
6, 0.0
7, 0.0
8, 0.0
9, 0.0
10, 0.0
11, 0.0
12, 0.0
13, 0.0
14, 0.0
15, 0.0
16, 0.0
17, 0.0
18, 5.9604644775390625E-8
19, 0.0
20, 4.291534423828125E-6
21, 1.2874603271484375E-5
22, 0.0
23, 0.0
24, 0.0
25, 1.564621925354004E-7
26, 8.940696716308594E-7
27, 4.380941390991211E-6
28, 1.2528151273727417E-5
29, 4.323609173297882E-4
30, 9.492542594671249E-4
31, 0.0010245367884635925
32, 0.002148834988474846
33, 4.161405377089977E-5
34, 0.009202596265822649
35, 0.004597912193275988
36, 1.214079384226352E-4
37, 1.8865743186324835E-4
38, 0.003434329410083592
39, 0.0035982747795060277
40, 0.008097338257357478
41, 0.0167666697234381
42, 0.014899895919370465
43, 0.0027159967612533364
44, 0.0209971244494227
45, 0.01962169067337527
46, 0.003977066842253407
47, 0.005520706963579869
48, 0.009351251221687562
49, 0.009486992319580168
50, 0.015089661895217432
51, 0.04464991592703882
52, 0.041917844704812524
53, 0.018983419928190415
54, 0.015216737560081128
55, 0.05699840932833666
56, 0.01715717039280662
57, 0.0035727387745652095
58, 0.004759257771283387
59, 0.011989109550682997
60, 0.008283674409867103
61, 0.01050125945599234
62, 0.033137575408993314
63, 0.029755878291979343
64, 0.011040504334395962
65, 0.011232183644665383
66, 0.04947413351868768
67, 0.006535326641012418
68, 0.0018772937374516019
69, 1.9756864385200856E-4
70, 5.38278249077706E-4
71, 0.0015074925720579557
72, 0.0010644639153483126
73, 0.0011844002165162237
74, 0.004115754134517147
75, 0.0032204599102101383
76, 8.421964651006419E-4
77, 0.001081754810570601
78, 0.006527624760813033
