k, Result
1, 0.0
2, 0.0
3, 0.0
4, 0.0
5, 0.0
6, 0.0
7, 0.0
8, 0.0
9, 0.0048828125
10, 0.0048828125
11, 0.00634765625
12, 0.006595611572265625
13, 0.006870269775390625
14, 0.009410858154296875
15, 0.009410858154296875
16, 0.03125
17, 0.035564422607421875
18, 0.08541488647460938
19, 0.14137005805969238
20, 0.17214250564575195
21, 0.1810469627380371
22, 0.18711376190185547
23, 0.1948333978652954
24, 0.20545077323913574
25, 0.24042105674743652
26, 0.27996790409088135
27, 0.3639674782752991
28, 0.411152608692646
29, 0.459564995020628
30, 0.4777642637491226
31, 0.49160510767251253
32, 0.505531569942832
33, 0.5243578683584929
34, 0.5780679417075589
35, 0.610364303807728
36, 0.6420221363659948
37, 0.7137167554465123
38, 0.739460434531793
39, 0.7589591244177427
40, 0.7829263932362664
41, 0.7928656125150155
42, 0.8033498846198199
43, 0.8185375095054042
44, 0.8636122365396659
45, 0.8782914917337621
46, 0.8872696763401109
47, 0.895139383546848
48, 0.9215428558454732
49, 0.9337852854052926
50, 0.9444625952683054
51, 0.9498760573164873
52, 0.9527950968929133
53, 0.955291587050084
54, 0.9601807072413635
55, 0.9756858162175064
56, 0.9795969896069678
57, 0.9810007026047671
58, 0.9827463087150647
59, 0.9876811903793836
60, 0.9908462295439762
61, 0.9935823799538213
62, 0.9942375292454173
63, 0.994515212976224
64, 0.9946408392749717
65, 0.9948889399955103
66, 0.9986025528383395
67, 0.9992092975334166
68, 0.9992954728398302
69, 0.9993312557800746
70, 0.999384701959646
71, 0.9995334929475062
72, 0.9997023485301963
73, 0.9998002212378168
74, 0.9998086286371735
75, 0.9998097814228704
76, 0.9998126795513076
77, 0.9998155027234337
78, 1.0
