k, Result
1, 0.0
2, 7.716049382716049E-4
3, 0.0023148148148148147
4, 0.006944444444444444
5, 0.01633230452674897
6, 0.028549382716049378
7, 0.0482681755829904
8, 0.07077331961591221
9, 0.09325703017832647
10, 0.12988147290809327
11, 0.15470381325255295
12, 0.18966775739216582
13, 0.21442341582837984
14, 0.2483434705710512
15, 0.2999998544640891
16, 0.3537847672060491
17, 0.40227240432733824
18, 0.43968069024242573
19, 0.4801934555940828
20, 0.5068539475689681
21, 0.5613805669911498
22, 0.6007906662836867
23, 0.6559915827982903
24, 0.6956217592166276
25, 0.7308953677580744
26, 0.7496013391023768
27, 0.7676855872832664
28, 0.8092382710330851
29, 0.835290713390525
30, 0.866705628516579
31, 0.8925874137866336
32, 0.9126233120076183
33, 0.9215959726633056
34, 0.9291699588704819
35, 0.9312238335191393
36, 0.9547581470233837
37, 0.968519652507943
38, 0.9765511463154395
39, 0.9830683298762104
40, 0.988397532769109
41, 0.9897447366330763
42, 0.9899973546193932
43, 0.9901285271281357
44, 0.990217798273274
45, 1.0000000000000002
