k, Result
1, 0.0
2, 7.716049382716049E-4
3, 0.0015432098765432098
4, 0.004629629629629629
5, 0.009387860082304526
6, 0.012217078189300411
7, 0.019118655692729764
8, 0.021647805212620032
9, 0.023683984910836762
10, 0.03450967363968906
11, 0.021971688766956255
12, 0.024004296220088404
13, 0.02503072130772748
14, 0.03387718780165625
15, 0.05774653254077122
16, 0.042781604049179495
17, 0.048163488956205855
18, 0.03847698256956087
19, 0.03885067909702111
20, 0.024777720357245674
21, 0.05179137120671674
22, 0.04226010036862041
23, 0.05219182098324413
24, 0.03905419967538729
25, 0.03325033872380707
26, 0.020693727275817066
27, 0.017654288793346767
28, 0.04144493204854818
29, 0.024997397095951272
30, 0.0333088146873149
31, 0.02437361840113719
32, 0.019483971042293498
33, 0.009467085274988192
34, 0.007951436363650382
35, 0.0028814419269933326
36, 0.022761614188192173
37, 0.014011386769275134
38, 0.008387625656647356
39, 0.0069858345539511296
40, 0.004720165706698077
41, 0.0017125034325077425
42, 6.204661602774868E-4
43, 2.208688142043676E-4
44, 2.7588120474960206E-5
45, 0.010167485591465693
