k, Result
1, NaN
2, 0.0
3, NaN
4, NaN
5, 0.0
6, 0.0
7, 0.0
8, 0.18181818181818177
9, 0.0
10, 0.0
11, 0.04792332268370606
12, 0.3066230580539658
13, 0.25220176140912737
14, 0.23608984175599793
15, 0.21853215320748806
16, 0.6285823461979366
17, 0.5418608146700737
18, 0.36708771894634973
19, 0.3828307711497085
20, 0.5535975196892485
21, 0.5160510154515912
22, 0.500749522921438
23, 0.5772483928852002
24, 0.6357685614624877
25, 0.6260305626743515
26, 0.5214987466367743
27, 0.6707618172517794
28, 0.6746750168079603
29, 0.6539774086978196
30, 0.6265346157027293
31, 0.6380780837696752
32, 0.693124578733551
33, 0.8477904808258184
34, 0.6494328823733544
35, 0.6670485175072376
36, 0.8530817936227288
37, 0.8457348583036949
38, 0.8373381669722793
39, 0.5189143702520901
40, 1.0
41, 1.0
42, 1.0
43, 1.0
44, 1.0
45, 1.0
