k, Result
1, NaN
2, 0.0
3, NaN
4, NaN
5, 0.0
6, 0.0
7, 0.0
8, 0.0
9, 0.0
10, 0.0
11, 0.766773162939297
12, 0.08830744071954212
13, 0.17293835068054447
14, 0.40428790199081155
15, 0.17130101041748255
16, 0.2256018341612533
17, 0.2570269051555689
18, 0.30381955761930785
19, 0.4677414325360941
20, 0.34567549267666875
21, 0.33318218462439403
22, 0.48713532981416
23, 0.41149691456885895
24, 0.4053353682902494
25, 0.46541685891880263
26, 0.5574653661508234
27, 0.570067331263498
28, 0.5192795026354596
29, 0.6415398656607523
30, 0.7213332736963927
31, 0.6789306111662263
32, 0.7404102287426125
33, 0.7524255814377728
34, 0.8857553059427932
35, 0.8685880881668924
36, 0.6976518277289017
37, 1.0
38, 1.0
39, 1.0
40, 1.0
41, 1.0
42, 1.0
43, 1.0
44, 1.0
45, 1.0
