k, Result
1, 0.0
2, 7.716049382716049E-4
3, 0.0015432098765432098
4, 0.004629629629629629
5, 0.009516460905349793
6, 0.012217078189300411
7, 0.020233196159122085
8, 0.02304098079561043
9, 0.025848765432098766
10, 0.0368602109053498
11, 0.030085448102423407
12, 0.03968883363816491
13, 0.03342192501143119
14, 0.04850632525529644
15, 0.06386856678351875
16, 0.0634525986892242
17, 0.0630556825687141
18, 0.056349619330979345
19, 0.0680677408804552
20, 0.06486502470405933
21, 0.07821400844002438
22, 0.0784896005330319
23, 0.08077251321466072
24, 0.07851415696162649
25, 0.07658022818501958
26, 0.0725366801212411
27, 0.08216197505931984
28, 0.09228025589785013
29, 0.08112716634368473
30, 0.08274017353208722
31, 0.08132985143811824
32, 0.08210251589129641
33, 0.07767058938501051
34, 0.07624330076028937
35, 0.0714225804685855
36, 0.09055062269671044
37, 0.07343631276344774
38, 0.06109594781276285
39, 0.05678757676210764
40, 0.05514916898374209
41, 0.050716085264831706
42, 0.048231089192373885
43, 0.04393455171399881
44, 0.04221425839427613
45, 0.07143162230560599
