k, Result
1, NaN
2, 0.0
3, NaN
4, NaN
5, 0.0
6, 0.0
7, 0.0
8, 0.0
9, 0.6666666666666666
10, 0.0
11, 0.0
12, 0.08830744071954212
13, 0.1513210568454764
14, 0.10107197549770289
15, 0.20302341975405347
16, 0.09629346580053497
17, 0.2673981662407936
18, 0.3464228942789375
19, 0.29324269543796183
20, 0.402551584049036
21, 0.47184745511329573
22, 0.41666733540588985
23, 0.5568200132574748
24, 0.5504691830352654
25, 0.5888423808877192
26, 0.5374432830844671
27, 0.6085523543088446
28, 0.6798403728065042
29, 0.6296823304041541
30, 0.6565640021673779
31, 0.7435238925306608
32, 0.7680787624162159
33, 0.7541150053364053
34, 0.7818743415306956
35, 0.8034153978451231
36, 0.9196909934543347
37, 0.8982633492939078
38, 0.7028694970503658
39, 1.0
40, 1.0
41, 1.0
42, 1.0
43, 1.0
44, 1.0
45, 1.0
