k, Result
1, 0.0
2, 7.716049382716049E-4
3, 0.0
4, 0.0
5, 2.5720164609053495E-4
6, 3.858024691358024E-4
7, 9.430727023319616E-4
8, 0.0011788408779149521
9, 3.8580246913580245E-4
10, 0.0016664523319615912
11, 0.002236225422953818
12, 0.001456285246151501
13, 0.002974489407102575
14, 0.004665352080475538
15, 0.003378285407034835
16, 0.00519364743687446
17, 0.005281365899507188
18, 0.006596117472353469
19, 0.006364351534318955
20, 0.011137863257633489
21, 0.012971940985099944
22, 0.0137390971551875
23, 0.016350044472246212
24, 0.01781928278197862
25, 0.02366836736403947
26, 0.021428736915292575
27, 0.02733794693931217
28, 0.030710817473300185
29, 0.03525033382115794
30, 0.0363658227823228
31, 0.03854898609394082
32, 0.04357571743911836
33, 0.04442247182953987
34, 0.04534587237664905
35, 0.04293492913263575
36, 0.05573024448585831
37, 0.050107775936838336
38, 0.044960144227198365
39, 0.04214066965551365
40, 0.045510099892484404
41, 0.041290647955308984
42, 0.03522153259516344
43, 0.017584080375207325
44, 0.017845035777921094
45, 0.06719391176749342
