k, Result
1, NaN
2, 0.0
3, NaN
4, NaN
5, 0.0
6, 0.0
7, 0.0
8, 0.0
9, 0.0
10, 0.12861736334405144
11, 0.0
12, 0.0
13, 0.07926341072858288
14, 0.07274119448698313
15, 0.11631550090075979
16, 0.14100114635078334
17, 0.048699834661055166
18, 0.1666223717662633
19, 0.17555895101188065
20, 0.16186165852963189
21, 0.1731492747199322
22, 0.2634027377648809
23, 0.3270347964883201
24, 0.3116311709338029
25, 0.33078229014859295
26, 0.47034633163153994
27, 0.46239034387542277
28, 0.4077557526828601
29, 0.6024497496300038
30, 0.555259766361028
31, 0.5910343638830959
32, 0.6376845962502793
33, 0.6855193939170563
34, 0.7004220680558713
35, 0.8038189787198293
36, 0.8717129113806731
37, 0.5776282478321436
38, 1.0
39, 1.0
40, 1.0
41, 1.0
42, 1.0
43, 1.0
44, 1.0
45, 1.0
