k, Result
1, NaN
2, 0.0
3, NaN
4, NaN
5, 0.0
6, 0.33333333333333337
7, 0.8181818181818181
8, 0.818181818181818
9, 0.33333333333333337
10, 0.20257234726688103
11, 0.09584664536741212
12, 0.5535568274734259
13, 0.4739791833466773
14, 0.7003573251659008
15, 0.6679721156105586
16, 0.5869316010699274
17, 0.5108973395460696
18, 0.6160284022244399
19, 0.5587639153076178
20, 0.48902391219129754
21, 0.5835107949501316
22, 0.6103042549469315
23, 0.5161642065711489
24, 0.5400176855630633
25, 0.5687604273249658
26, 0.5836208339564704
27, 0.5411880200494851
28, 0.6487998304881029
29, 0.5507026610330898
30, 0.5279737100467835
31, 0.6314092523148327
32, 0.5283738639607667
33, 0.5160950708707142
34, 0.6422539371492676
35, 0.5762285686111706
36, 0.6515253475899023
37, 0.8809614407439704
38, 0.5758003291561349
39, 0.6972304213509696
40, 0.6808734448295897
41, 0.19400015460979086
42, 1.0
43, 1.0
44, 1.0
45, 1.0
