k, Result
1, 0.0
2, 0.0
3, 0.0
4, 0.0
5, 0.0
6, 0.0
7, 0.002438652644413961
8, 0.0028977816916647375
9, 0.0024762861728771395
10, 0.001561791431221904
11, 0.003161216390906986
12, 0.0036034103503493325
13, 0.011283461056185901
14, 0.020330282531856488
15, 0.009597943592498019
16, 0.017900457505230186
17, 0.03264583149085849
18, 0.030876916269650355
19, 0.023367220518892066
20, 0.017108397348253476
21, 0.01870981755605255
22, 0.023010887618112867
23, 0.04066369574193812
24, 0.035143721809945065
25, 0.04689262575371948
26, 0.031113658647353114
27, 0.03416015599575593
28, 0.02932042687595137
29, 0.024923133096150296
30, 0.031001120736495698
31, 0.03868479341124086
32, 0.035756407615247315
33, 0.03144915379131223
34, 0.03633288880328817
35, 0.02323095869433178
36, 0.031048933048564945
37, 0.023655434761032035
38, 0.021757460239757567
39, 0.023085617873736145
40, 0.031549339130516246
41, 0.020905436856218363
42, 0.018578140155563357
43, 0.012858505020690357
44, 0.014370312857276744
45, 0.02171689552856433
46, 0.012503814207703995
47, 0.010792092835020344
48, 0.009756409827538849
49, 0.010948260740443598
50, 0.01377132222396112
51, 0.0063739825447656565
52, 0.004103131376179471
53, 0.003000904290078309
54, 0.0018448159646356124
55, 0.011871757402114883
56, 0.004019605949164488
57, 0.002911054039878848
58, 0.0018854818685633732
59, 0.0018000504856769228
60, 0.0019129394828272884
61, 0.002318517525452033
62, 7.234110429547299E-4
63, 2.916144442901823E-4
64, 1.4105515659414966E-4
65, 1.0657283571269522E-4
66, 0.002707179845403307
67, 6.686356013519383E-4
68, 2.1358393970554937E-4
69, 1.1764752554665777E-4
70, 8.4699278067175E-5
71, 7.789888500516973E-5
72, 1.0486993241370036E-4
73, 8.231189973754267E-5
74, 6.439636635409855E-6
75, 1.6305566268622858E-6
76, 2.032331877794294E-7
77, 0.0
78, 1.9320218900606675E-4
