k, Result
1, 0.0
2, 0.0
3, 0.0
4, 0.0
5, 0.0
6, 0.0
7, 0.0
8, 1.8816764231589204E-6
9, 0.0
10, 0.0
11, 0.0
12, 0.0
13, 1.3938343875251261E-6
14, 1.1382980831455196E-5
15, 8.548850910154107E-6
16, 1.894917849840409E-4
17, 3.9138869601705535E-4
18, 4.205198347163306E-4
19, 2.3437067108755827E-6
20, 0.0017956863057561898
21, 0.001374832352302932
22, 1.2435526552076023E-4
23, 4.8612354681691134E-4
24, 0.0029266277539481277
25, 0.0027072508404284326
26, 0.0021727894314668567
27, 0.005597435238882499
28, 0.0046789368862236525
29, 0.011559849301454476
30, 0.012809053079486859
31, 0.0073081190080799266
32, 0.00963876268013185
33, 0.010253602353643409
34, 0.01578125223642133
35, 0.013535047320711806
36, 0.018516235536164112
37, 0.018310033766519736
38, 0.0286606101384556
39, 0.03378210008424527
40, 0.037103969106819734
41, 0.031598200635475936
42, 0.02831739383243463
43, 0.021453079854422706
44, 0.027264629995795195
45, 0.04225867357528989
46, 0.02521731162256762
47, 0.02366946584034375
48, 0.03381186918347736
49, 0.034083903159879615
50, 0.04260702927136245
51, 0.04601244897197237
52, 0.03587446821877293
53, 0.01937448683524914
54, 0.01835604023350758
55, 0.0447534917174577
56, 0.017316338237057846
57, 0.012436809958164739
58, 0.009498534386251669
59, 0.013475862965712477
60, 0.012580768062862128
61, 0.015689156163096577
62, 0.01799692422356094
63, 0.01482161147784312
64, 0.006214307403132576
65, 0.005177275376356224
66, 0.018576995931854585
67, 0.004366349364152654
68, 0.0015637103661678016
69, 9.391926048873195E-4
70, 7.800996894523181E-4
71, 0.0012196478785805457
72, 0.0010223950393843878
73, 0.0013554956509511497
74, 0.0015644513133241372
75, 0.001209511499221435
76, 3.427538848036398E-4
77, 3.532689150327375E-4
78, 0.002021468091750666
