k, Result
1, 0.0
2, 0.0
3, 0.0
4, 0.0
5, 0.0
6, 0.0
7, 0.0
8, 1.8816764231589204E-6
9, 1.8816764231589204E-6
10, 3.198849919370165E-5
11, 3.198849919370165E-5
12, 3.198849919370165E-5
13, 3.338233358122677E-5
14, 4.476531441268196E-5
15, 5.3314165322836074E-5
16, 2.5395662540707797E-4
17, 9.48643684149601E-4
18, 0.001515237362678565
19, 0.0037774512230301788
20, 0.008082312170467919
21, 0.010458832782876156
22, 0.013369230683328385
23, 0.013895147915111941
24, 0.017006223551703902
25, 0.020858726733761133
26, 0.024101804881367046
27, 0.031012585443906775
28, 0.03796989099871084
29, 0.055111753610965264
30, 0.07251678874733349
31, 0.0858321403633745
32, 0.09831367715985312
33, 0.11055939740955749
34, 0.13201773452873453
35, 0.14795128881208225
36, 0.1677274987645352
37, 0.18818938760553347
38, 0.22184454162844966
39, 0.2600198900087079
40, 0.3023779717491777
41, 0.3398650984493207
42, 0.37178814441722824
43, 0.39919111344680425
44, 0.4325642505004937
45, 0.47719174030466216
46, 0.5054957034317857
47, 0.5308757929057176
48, 0.5673462451467177
49, 0.6042414179680864
50, 0.6501502328826604
51, 0.6990453293918328
52, 0.7372005798073549
53, 0.7608685252267422
54, 0.7822862156653195
55, 0.8289310867299458
56, 0.847483629637871
57, 0.8608692641875887
58, 0.8710673658025738
59, 0.8854673737208505
60, 0.8988094631865897
61, 0.9153555168535233
62, 0.9344053859258535
63, 0.9495862727922247
64, 0.957515085491849
65, 0.9634684674315184
66, 0.9822038603163293
67, 0.9867660094047143
68, 0.9884143501805487
69, 0.9894359043660237
70, 0.9902725153451067
71, 0.9915855709518686
72, 0.9926658975244138
73, 0.9941019072342624
74, 0.9957695907569074
75, 0.9970010902563811
76, 0.9975679336004596
77, 0.9979785319082489
78, 0.9999999999999998
