k, Result
1, 0.0
2, 0.0
3, 0.0
4, 0.0
5, 6.096631611034902E-4
6, 0.0
7, 0.002438652644413961
8, 0.011585481737389474
9, 0.024446740089680695
10, 0.0015918982539924467
11, 0.009024520125470184
12, 0.006529417188361454
13, 0.01517476789927855
14, 0.027074861288505572
15, 0.009599802038348053
16, 0.04818559815508363
17, 0.0337720496759788
18, 0.03309566830885911
19, 0.034293605295958755
20, 0.033005591331369495
21, 0.03643552264475098
22, 0.04627200407163917
23, 0.04740278864176322
24, 0.053531598898534816
25, 0.06278510823244904
26, 0.062063574094982116
27, 0.0639124284694435
28, 0.046556046480940784
29, 0.05272019804133227
30, 0.05563972897380423
31, 0.07153995421211638
32, 0.07664082715886966
33, 0.0779860579542527
34, 0.078829527164195
35, 0.07650546080346397
36, 0.07054351239926704
37, 0.061979172639847986
38, 0.06415623538219058
39, 0.07274091439454099
40, 0.08108299694985198
41, 0.08568997072047535
42, 0.08492146772895622
43, 0.0796544144927465
44, 0.07693998524146102
45, 0.08351002370991692
46, 0.0545792547902393
47, 0.04830388434243693
48, 0.05240951129362029
49, 0.058052771018784075
50, 0.06356724060089668
51, 0.0655916889730908
52, 0.06295705198323104
53, 0.05761935265032868
54, 0.052900157934966684
55, 0.06669792280243858
56, 0.029064019108677865
57, 0.02027022033033109
58, 0.015819013588396193
59, 0.017816806933231948
60, 0.01989017594623784
61, 0.02167460596585427
62, 0.02237566668638258
63, 0.02134901153857416
64, 0.019160330532608814
65, 0.01710156146223184
66, 0.02460034141240218
67, 0.006148435890673455
68, 0.0024820981304469474
69, 0.0015127975782701997
70, 0.0012721487480694689
71, 0.001522622558637253
72, 0.0017007675632623816
73, 0.001859789401213883
74, 0.001942979894947025
75, 0.0018433514860780869
76, 0.0016366353022183148
77, 0.0014348645464649845
78, 0.002449519697574918
