k, Result
1, 0.0
2, 0.0
3, 0.0
4, 0.0
5, 0.0
6, 0.0
7, 0.002438652644413961
8, 0.005336434336078699
9, 0.007812720508955838
10, 0.009404618762948284
11, 0.01256583515385527
12, 0.017373518415026316
13, 0.028656979471212218
14, 0.0489872620030687
15, 0.05858520559556672
16, 0.08133620676938434
17, 0.11416639608856619
18, 0.14504331235821652
19, 0.1684105328771086
20, 0.18580353399946276
21, 0.2054703823369548
22, 0.22848614837542397
23, 0.26919085324885844
24, 0.30547444937935514
25, 0.3525984493470263
26, 0.3837659719499329
27, 0.41795078927568563
28, 0.4473009437683183
29, 0.47266363224719093
30, 0.5036758820746421
31, 0.5424461505119753
32, 0.5785170834955919
33, 0.6116181025337649
34, 0.6481349893304906
35, 0.6714131255477258
36, 0.702524113712575
37, 0.7262200631669943
38, 0.7483844421669901
39, 0.7719475653794448
40, 0.8038591208995322
41, 0.824799342418223
42, 0.8433914511845795
43, 0.8569818075786194
44, 0.8714717106969282
45, 0.8934841337990648
46, 0.9061040062404424
47, 0.9170027018594737
48, 0.9268541087089528
49, 0.9381602619967901
50, 0.9520046669683299
51, 0.9583792217813558
52, 0.9624874682275822
53, 0.9654927821064179
54, 0.967467953851707
55, 0.9794051382479511
56, 0.9834963082537624
57, 0.9864301401771844
58, 0.988316777581102
59, 0.990134765855399
60, 0.9921130061452783
61, 0.9944469494467546
62, 0.9951712251922264
63, 0.9954646404933613
64, 0.9956076926282452
65, 0.9957155811932389
66, 0.9984399539449638
67, 0.9991085895463157
68, 0.9993244499630035
69, 0.9994425755957178
70, 0.9995272914353381
71, 0.9996060172046063
72, 0.9997150893712979
73, 0.9997983682740045
74, 0.9998048558577592
75, 0.999806486414386
76, 0.9998067687851869
77, 0.9998067975133366
78, 1.0
